x,y,u,v,p
0.830830893,0.086898531,0.997339002,-0.000163795,0.585596357
0.87238156,0.179711905,0.369511792,8.75478E-06,0.440897917
0.866072525,0.175557175,0.434641344,5.59242E-05,0.463555792
0.860323226,0.169411811,0.52470992,4.37314E-06,0.484703479
0.853515099,0.164293356,0.593083003,-0.0006166,0.505482705
0.900215098,0.186003943,0.263981242,8.63823E-05,0.34440035
0.893314353,0.184112543,0.296873687,4.62798E-05,0.368711961
0.886871959,0.179350591,0.375170557,1.10283E-05,0.390842541
0.879962506,0.175921918,0.428952498,-6.59408E-05,0.414751078
0.93616042,0.193958708,0.118916108,1.38049E-05,0.221148963
0.937062937,0.196589179,0.068041457,8.30684E-06,0.21788675
0.907284261,0.185007292,0.281793746,7.92756E-05,0.320770103
0.916977151,0.190854532,0.177177719,6.71798E-06,0.28643485
0.914050638,0.186687657,0.252180482,2.21676E-06,0.296901298
0.924440418,0.190854774,0.177115415,-5.64768E-05,0.262647878
0.930419518,0.191131712,0.172021562,4.02233E-05,0.240865106
0.941708056,0.193786203,0.122189986,2.39709E-05,0.201075105
0.944055944,0.196624337,0.067382394,5.67336E-06,0.193204351
0.949210335,0.193954425,0.119023439,2.1137E-05,0.175196496
0.951048951,0.196671713,0.066475689,1.85025E-06,0.168565284
0.957017434,0.194378063,0.110952643,-5.27467E-05,0.147593159
0.958041958,0.196742921,0.065048447,-1.9552E-05,0.143820691
0.828353908,0.055941445,0.817224172,-0.000396154,0.595264681
0.835250059,0.048008143,0.738764868,-0.00045918,0.572412202
0.8520613,0.00928734,0.179718484,-0.000110512,0.512024403
0.848318447,0.013845757,0.261376005,-0.000183244,0.526005359
0.839900022,0.023997163,0.428393734,6.51239E-05,0.554839941
0.836811331,0.03583608,0.594788653,-0.00059541,0.562999439
0.848122985,0.020619259,0.375052078,-0.000204723,0.529339205
0.860835205,0.006021355,0.118531966,2.37658E-05,0.481629252
0.867132867,0.00347928,0.069343099,1.85163E-05,0.459796007
0.859460643,0.009104915,0.176417929,9.31889E-05,0.487031365
0.848701505,0.151467304,0.745646832,0.000374293,0.520964961
0.849413032,0.138880527,0.860721954,0.000443423,0.520260235
0.844031861,0.129410565,0.926987296,0.00026767,0.541130503
0.843422435,0.119023741,0.977361794,-0.000219766,0.541750134
0.837767199,0.110380776,1.004179335,1.4903E-05,0.560695169
0.835454271,0.098096181,1.014531716,-0.000155389,0.568986393
0.833511697,0.066710175,0.901655167,-0.000231612,0.576161823
0.837811085,0.077195375,0.961675937,-0.000427189,0.563260772
0.841345027,0.087821244,0.999571159,-0.000498639,0.549366882
0.874083262,0.169690056,0.520724124,-4.0494E-06,0.435313863
0.867996949,0.164924693,0.584698528,3.81001E-05,0.456979216
0.862267486,0.155816471,0.6982447,0.000554645,0.477167583
0.900885773,0.179905499,0.366387097,7.77514E-05,0.342248241
0.894612843,0.175754962,0.431450617,8.29438E-05,0.365392734
0.888254017,0.170215212,0.513091317,-2.71473E-05,0.386382281
0.881677251,0.165616491,0.575645464,-8.92335E-05,0.408552404
0.908931109,0.175541544,0.434897469,8.19006E-05,0.315797054
0.937898325,0.190263308,0.187849665,-3.19443E-05,0.214931658
0.915012537,0.179909103,0.366433891,-2.59479E-05,0.292784438
0.921274027,0.185212956,0.278224138,-0.00012497,0.27246989
0.927523201,0.18724816,0.242191533,8.39059E-06,0.251997531
0.933730436,0.185905151,0.265743768,-3.24546E-05,0.228724041
0.944937291,0.190057476,0.191693462,8.67153E-05,0.190030412
0.963918472,0.194568772,0.107214548,2.03465E-06,0.123896084
0.965034965,0.196835517,0.063185556,4.19224E-06,0.119959956
0.952077409,0.190401844,0.185551476,7.21677E-06,0.165235355
0.958395982,0.191273874,0.169434125,-9.59798E-05,0.142366646
0.970953038,0.19491859,0.100545959,2.77804E-05,0.099436119
0.972027972,0.196942633,0.061139184,1.02807E-05,0.095877179
0.97812614,0.194909234,0.100767305,-6.64252E-06,0.074470487
0.979020979,0.197056496,0.05887919,-3.73646E-06,0.071276075
0.985488344,0.195311113,0.093060725,3.819E-05,0.050615111
0.986013986,0.19714358,0.057234372,1.68972E-05,0.049147883
0.839739395,0.057369382,0.829730751,-0.000184538,0.556671964
0.84358112,0.045046832,0.707265847,-0.000237412,0.538424339
0.867924621,0.006091049,0.119778084,4.26861E-05,0.457106585
0.874125874,0.003485183,0.06942245,1.46752E-06,0.436003749
0.855524817,0.014881837,0.27973547,5.50654E-07,0.500431175
0.848469151,0.031074166,0.532067895,1.42139E-05,0.524114785
0.85486972,0.023275836,0.41653731,7.77979E-05,0.502620197
0.865632401,0.009855196,0.190067447,2.0637E-05,0.464314995
0.862547041,0.013764055,0.259886574,0.000227401,0.475688199
0.858781839,0.142118415,0.834361351,-5.86062E-06,0.488105604
0.855189969,0.130854706,0.917714324,3.00034E-05,0.502395774
0.851317217,0.121293276,0.968094541,-0.000120031,0.514971664
0.84887322,0.111803118,1.000638379,-0.000461919,0.526451242
0.856020477,0.114947289,0.991344204,0.000295816,0.5027958
0.847241762,0.099307055,1.015147323,-0.000299888,0.528581577
0.846742601,0.079449042,0.971328484,-0.000219506,0.530221043
0.845951249,0.068546692,0.91432352,-0.000131688,0.533790597
0.852095532,0.086813931,0.997195225,-1.95055E-05,0.511948272
0.87579088,0.156586054,0.689751476,0.00025779,0.4295622
0.870762904,0.141913664,0.836264115,6.24028E-05,0.445220053
0.902352483,0.169546795,0.52283507,0.000115562,0.337365963
0.895628688,0.165484715,0.577446944,0.000182211,0.362206503
0.889352426,0.157290083,0.681939063,-1.44405E-06,0.38277964
0.910030288,0.164799284,0.586270636,3.14466E-06,0.311867424
0.916694255,0.16954648,0.522760586,0.000107838,0.287760922
0.940720635,0.186014623,0.26372993,4.63874E-05,0.204718866
0.922916576,0.175796094,0.431187342,-0.000113185,0.264618871
0.928906892,0.180940348,0.349683869,-9.35702E-05,0.245958027
0.93693011,0.179820724,0.367629908,-0.000211245,0.216752067
0.948008989,0.185924453,0.265454278,0.000182121,0.180042816
0.964914968,0.1917833,0.159866217,3.87982E-05,0.11964365
0.955058407,0.186611773,0.253647992,-8.03588E-05,0.154608901
0.961454955,0.187774783,0.232836913,-0.000185069,0.130850796
0.972524198,0.19162678,0.162901816,6.74252E-05,0.094292308
0.979561178,0.192247342,0.151408913,-1.58137E-05,0.069853016
0.991394228,0.195139008,0.096529691,6.98258E-05,0.028781322
0.993006993,0.197187122,0.056394953,2.95789E-05,0.022327993
0.985936595,0.193037006,0.136559663,0.000100855,0.04911151
0.850661341,0.056357451,0.820763886,-0.000189459,0.517072365
0.854327004,0.044002477,0.695536471,-0.000127772,0.505175834
0.874785129,0.005960397,0.117252575,-1.38997E-06,0.433865163
0.881118881,0.003485586,0.069456375,-1.77297E-05,0.412211348
0.872843039,0.009498536,0.183491287,9.09802E-05,0.440653958
0.881721525,0.006136283,0.120650488,-3.42627E-05,0.410198739
0.861802942,0.020813392,0.378014492,0.000255011,0.476064615
0.859747147,0.031363268,0.536212671,0.000373687,0.487042937
0.869307591,0.016236327,0.302660452,0.000137923,0.452493981
0.866355166,0.13074891,0.918680807,0.00033746,0.462896763
0.860365342,0.121719254,0.966040231,9.04941E-05,0.483112094
0.862697832,0.11384612,0.994380022,0.000340898,0.47356735
0.857908695,0.105924783,1.011058493,0.000147244,0.494189727
0.859046971,0.0946038,1.011759167,-0.000297725,0.490896301
0.855554591,0.076017366,0.956165853,2.93511E-07,0.499145005
0.858172691,0.064603231,0.886889112,-0.000399602,0.491057497
0.862449899,0.083630349,0.987507372,-0.000275254,0.477822602
0.87721188,0.130188272,0.921863686,-0.000183556,0.422344315
0.883891678,0.141668153,0.838374276,-6.58039E-05,0.401477166
0.90354354,0.156274744,0.693130979,-0.00013178,0.333810905
0.897292596,0.141231823,0.841891855,-0.000326721,0.353571727
0.917953909,0.155887925,0.697275317,-0.000219805,0.283430875
0.924701367,0.165094515,0.582040251,0.000414756,0.26082166
0.944842617,0.179687289,0.369895396,0.000379896,0.191778374
0.932512812,0.170576187,0.509341104,-0.000141538,0.230888269
0.940994552,0.172957139,0.473876124,0.00018754,0.205743203
0.953159777,0.180097692,0.363472727,0.000181843,0.162475922
0.967972675,0.186266888,0.259613663,0.000258162,0.10970591
0.961305151,0.182007104,0.332354821,-0.00027512,0.129941614
0.976643388,0.186433445,0.256865703,5.15223E-05,0.079493115
0.985402467,0.188990129,0.211563565,0.000205262,0.0514652
0.888111888,0.003482109,0.069436355,-8.71001E-06,0.387588026
0.888895527,0.006036188,0.118784723,-2.41899E-05,0.384867092
0.861498529,0.053553682,0.794316068,-0.000431148,0.479792975
0.862811453,0.042399432,0.676732696,4.32818E-05,0.471112516
0.879672304,0.009866834,0.190219263,-0.000136085,0.416890942
0.876518391,0.014167084,0.266726861,-3.786E-05,0.428413462
0.887110751,0.009430004,0.182309022,-1.71135E-06,0.391317096
0.868821335,0.025359028,0.448460143,0.000111166,0.453827075
0.867865015,0.035230258,0.5876541,3.60353E-05,0.457453126
0.876486418,0.021604582,0.390659928,2.13709E-05,0.429266527
0.87061221,0.118624067,0.979690499,0.000113937,0.44858195
0.868582435,0.108014796,1.00770367,0.000270345,0.45415361
0.865936951,0.099913259,1.013905731,0.000121224,0.462713066
0.869083671,0.091138444,1.00633227,-6.25731E-05,0.452754695
0.865962588,0.072597522,0.938199297,-0.000300713,0.464044155
0.869109827,0.060480059,0.856280223,-0.000102152,0.453440849
0.872956043,0.080611801,0.976277602,-0.000182262,0.440063812
0.881600373,0.119729071,0.974113765,0.000223079,0.409276141
0.890946053,0.127898749,0.936396855,-0.000111126,0.378393853
0.903289322,0.1306224,0.918630976,0.000366952,0.335293187
0.912194389,0.139682584,0.855912413,5.05112E-05,0.304900586
0.925704122,0.142667354,0.829387645,0.000319511,0.261711358
0.93278127,0.154808734,0.709447292,9.98609E-05,0.236336788
0.949264973,0.171254667,0.498754563,0.00038419,0.175276402
0.941956049,0.16152475,0.62881613,5.33419E-05,0.198053106
0.959943242,0.171513046,0.494994363,1.3677E-05,0.135576428
0.971257888,0.177555539,0.40462036,0.000401629,0.098306072
0.983186043,0.181682292,0.338134929,0.000376137,0.059426587
0.895104895,0.003478208,0.069410978,-2.07996E-05,0.363677788
0.896097241,0.006033018,0.1188128,-4.20787E-05,0.360211861
0.894398104,0.009410656,0.18199699,-0.000113904,0.366263513
0.87174698,0.046289821,0.721749171,2.42373E-05,0.442438739
0.883782141,0.016462142,0.30636538,-5.80718E-05,0.402677637
0.891157993,0.014199707,0.267469459,-0.000188884,0.378377322
0.876993552,0.032870461,0.557370046,0.000149371,0.423214771
0.883495499,0.024532447,0.435604324,-0.000158367,0.403058142
0.879381956,0.110088055,1.003567462,0.000287111,0.41649112
0.875062983,0.099884525,1.014233203,0.000224821,0.428241111
0.87998405,0.089144205,1.002306865,0.000234166,0.415048176
0.879436478,0.058281849,0.83769972,7.00639E-05,0.417673513
0.876762024,0.069297356,0.918595512,-0.000127183,0.425735018
0.883960549,0.077574134,0.96345125,0.000240166,0.403102645
0.890976476,0.114121883,0.994671189,3.27997E-05,0.376345973
0.902084942,0.119777679,0.974585016,0.00022053,0.339352279
0.913460327,0.125741452,0.94776447,0.000198223,0.298998059
0.923861601,0.131350978,0.915002709,-0.000377626,0.266297822
0.932624071,0.135444062,0.886452246,6.87877E-05,0.230392492
0.935730131,0.142989107,0.82578965,0.000231579,0.2237168
0.944158922,0.148077168,0.779090971,-0.00028627,0.1920624
0.954301559,0.157684561,0.676057436,0.000578057,0.155728264
0.968944974,0.16415146,0.596251368,0.000753413,0.109605554
0.980809743,0.170834538,0.505723783,0.000537965,0.068184639
0.902097902,0.003479337,0.069446403,1.71865E-05,0.33825214
0.902960885,0.006008448,0.118329862,4.28195E-05,0.335089409
0.90167428,0.009315791,0.180299988,6.34673E-05,0.339731992
0.89780974,0.015098145,0.28308803,-6.60977E-05,0.352291554
0.883332517,0.045992278,0.717986638,0.000366913,0.405543182
0.892084403,0.0225241,0.405346151,-0.000225695,0.373028061
0.887941065,0.033963629,0.571457341,9.35123E-05,0.388983232
0.888640562,0.055498208,0.812728003,-7.08234E-06,0.384104042
0.888409041,0.100061713,1.014854333,0.000194597,0.385105723
0.891490071,0.086545257,0.995893512,0.00015965,0.374599116
0.889004215,0.06632249,0.899263257,0.000165642,0.38291175
0.893762652,0.076552989,0.957964914,-3.9547E-05,0.366132839
0.901320813,0.106722418,1.009586072,0.000258924,0.34276109
0.912913868,0.112941004,0.997248568,0.000103375,0.301126008
0.923873452,0.119142125,0.97722968,-0.000368765,0.264486725
0.934385723,0.125740357,0.946906024,-0.0001153,0.226030898
0.943577013,0.134579522,0.893826234,0.000155515,0.190617844
0.955524516,0.140937513,0.844831313,0.000349143,0.154559376
0.967143889,0.147409752,0.7852167,0.000227849,0.115149566
0.979228899,0.155321836,0.702254171,0.000182929,0.073086455
0.909090909,0.003486095,0.069522335,1.39815E-05,0.31404158
0.909772336,0.005940206,0.116995088,1.85331E-05,0.311736187
0.908742079,0.008932724,0.173221762,4.13941E-05,0.315546204
0.905534883,0.013807522,0.260857983,1.7413E-05,0.327201257
0.902006606,0.0217275,0.392735001,-3.94315E-05,0.340041691
0.893523496,0.047458746,0.734471005,8.84799E-05,0.371318527
0.898382571,0.034459975,0.578451388,-4.43338E-05,0.353503168
0.897245366,0.057942726,0.834680438,-3.78052E-05,0.354048253
0.901534722,0.093935613,1.010130684,-5.86535E-05,0.342022608
0.90196477,0.081924755,0.981488439,9.23621E-06,0.340328211
0.902126378,0.069593913,0.92094444,0.000116378,0.338872461
0.912829929,0.100131979,1.013992933,7.56456E-05,0.301385927
0.923898657,0.106098154,1.010684711,-0.000233703,0.263026653
0.934720538,0.112979654,0.997372471,-0.000105481,0.225035609
0.945627764,0.120518283,0.971901292,0.000337598,0.186875304
0.956339464,0.127385388,0.938300362,7.31188E-05,0.151733375
0.96723594,0.133623673,0.899852716,-0.000163643,0.114504527
0.978511871,0.139610145,0.8548436,-0.000183571,0.075788852
0.916083916,0.003492266,0.069633409,-8.83067E-06,0.290118606
0.916794273,0.006075415,0.119576613,-3.20325E-05,0.287228284
0.9154627,0.009045943,0.175385815,-3.81663E-05,0.292139001
0.911762098,0.012717459,0.241625309,3.52043E-05,0.304658642
0.910619403,0.019310878,0.35386501,-8.68563E-05,0.309980278
0.921609802,0.009984449,0.192570309,9.1423E-07,0.27092997
0.908363345,0.028795663,0.498672649,-0.000403898,0.318228132
0.901745296,0.047514167,0.734966145,-7.14783E-05,0.338213388
0.907334419,0.038791117,0.632304471,0.00014035,0.324450844
0.908040505,0.058657076,0.840668333,-5.8948E-05,0.318335307
0.912468675,0.0875827,0.998324824,0.000185249,0.303318023
0.910406123,0.077339011,0.961629064,0.000137154,0.309108504
0.914461017,0.068420957,0.91302508,0.000118421,0.298355072
0.923405571,0.09227213,1.008533562,-5.83742E-05,0.264181883
0.934698364,0.099586526,1.014359857,-5.72705E-05,0.22518044
0.945839253,0.106791859,1.00982723,5.70862E-05,0.186546851
0.956632844,0.113669526,0.99542621,6.51758E-05,0.149889635
0.967556268,0.120241139,0.972839618,-6.69271E-05,0.11242701
0.978384831,0.12662958,0.942634511,-0.00021205,0.074815628
0.925121694,0.006289603,0.123669419,-1.66167E-05,0.259454703
0.923076923,0.003493333,0.069691169,-1.17031E-05,0.26627823
0.918200268,0.01513906,0.284221065,-4.41707E-05,0.283051105
0.916719692,0.02404674,0.428981518,-4.66894E-06,0.286353851
0.928584953,0.010033498,0.193472878,-0.00013699,0.246656226
0.925309606,0.013960535,0.263509355,-5.14632E-05,0.258961735
0.915065802,0.035212474,0.587215389,3.4877E-05,0.292838929
0.912060999,0.047866554,0.738335557,0.000171356,0.302574494
0.918116306,0.057342638,0.829530053,0.000237828,0.285577158
0.922281509,0.07859079,0.96829037,0.000312503,0.26753591
0.924846639,0.067088294,0.904537732,0.000706161,0.261212913
0.934354144,0.086156243,0.994866504,-3.17673E-06,0.226391005
0.945626578,0.093116976,1.009681136,-6.83851E-05,0.186981524
0.956648688,0.100092172,1.014426435,0.000107549,0.149767228
0.967584666,0.106748537,1.009857492,0.000110405,0.112280709
0.978460164,0.113311113,0.996593512,4.7124E-05,0.074467314
0.930728721,0.006120005,0.120530131,-2.72239E-05,0.239318699
0.93006993,0.003490857,0.069661187,-4.51919E-06,0.241825207
0.924470215,0.020709528,0.376429883,-0.000162897,0.261901529
0.922627909,0.03034392,0.52189096,-0.000380311,0.268548918
0.935839959,0.009363504,0.181373432,-2.76502E-05,0.222051855
0.932266709,0.01601744,0.299313142,-0.000118684,0.233599145
0.923559295,0.04557215,0.713968672,-0.000248957,0.265436929
0.927723351,0.056472488,0.821319302,0.000428798,0.253455062
0.93440608,0.073780864,0.944486096,0.000109602,0.22628127
0.933179072,0.063874852,0.881286317,0.00039368,0.228205989
0.945766454,0.0792108,0.971143845,-0.00022852,0.186111984
0.956745885,0.086311901,0.995559349,0.00020418,0.14970559
0.967710331,0.093219281,1.009880738,0.000279158,0.111944873
0.978502375,0.099949859,1.014602685,0.000175694,0.074433968
0.937621314,0.005963381,0.117591642,-3.76443E-05,0.215565835
0.937062937,0.003492202,0.069740861,-1.46912E-05,0.217539627
0.931697104,0.024749474,0.439459161,-8.01098E-05,0.236711048
0.93021348,0.035203425,0.586088378,-0.000230057,0.237932171
0.942764418,0.00951356,0.184242784,-0.000129871,0.197744781
0.939630429,0.0136278,0.257819708,-0.000208276,0.209599336
0.939415492,0.020542459,0.374213591,-0.00030619,0.212219027
0.934069291,0.045630107,0.713858307,-1.52199E-05,0.227355183
0.937286086,0.056776218,0.822401719,-4.01152E-05,0.220154643
0.944589388,0.065072924,0.891904151,0.000105242,0.187486824
0.95684953,0.072507502,0.938724528,0.000131161,0.151796878
0.967773186,0.079648558,0.972872863,0.000460863,0.112778445
0.978583531,0.08654037,0.9964529,0.000291399,0.074275241
0.944688424,0.00603868,0.119115539,-2.74489E-05,0.190968511
0.944055944,0.003501026,0.069971144,-1.4283E-05,0.193355814
0.949666023,0.009640301,0.186526514,0.000169138,0.172944548
0.940284515,0.031929088,0.543927901,-0.000294465,0.20581433
0.946469773,0.015810127,0.295989043,1.72283E-05,0.183953366
0.94648272,0.023188197,0.415216243,-5.03914E-05,0.184050767
0.953488669,0.013765528,0.260276406,0.000252303,0.158766632
0.945879264,0.047448983,0.734749805,-0.000229478,0.184720682
0.954945013,0.056349232,0.820731257,0.000325101,0.154310997
0.96844363,0.066119678,0.89775708,0.000210499,0.11012576
0.978850204,0.0731587,0.941532277,0.000312345,0.073007785
0.95190166,0.006025462,0.11876989,7.37798E-05,0.165213236
0.951048951,0.003500721,0.069935618,2.91961E-05,0.168128646
0.957075386,0.009289899,0.1798858,1.66095E-05,0.147148979
0.951489367,0.031310047,0.535001139,-4.80753E-05,0.165799869
0.953789152,0.020408876,0.372044537,0.000448982,0.154246842
0.960133777,0.014851926,0.279307837,-0.00013125,0.136653113
0.960563924,0.039336591,0.639650308,-0.000906193,0.140556028
0.96927745,0.05167011,0.775641654,-0.000326073,0.109299145
0.979567638,0.059977805,0.85151907,0.000223396,0.072490127
0.958839552,0.005838523,0.115137312,1.37397E-05,0.141375627
0.958041958,0.003466349,0.069191047,9.05818E-06,0.143988554
0.964595912,0.009127694,0.177013005,-4.33616E-05,0.12127144
0.962711249,0.024669319,0.43957103,-0.000481132,0.127299986
0.968669416,0.015145492,0.284534492,-3.53302E-05,0.106904281
0.971686431,0.033625509,0.56777611,-0.00065224,0.098552122
0.980700087,0.042474946,0.676415972,-0.000438567,0.067136752
0.965841971,0.005922683,0.11676307,-1.19818E-05,0.117096373
0.965034965,0.003393284,0.067752233,-7.85269E-06,0.119856186
0.972110112,0.008802941,0.171054885,-1.34694E-05,0.095767057
0.974024977,0.02169132,0.393068127,-0.000436756,0.090991627
0.976667876,0.01411725,0.266805282,-0.000186892,0.081157941
0.98193571,0.028139371,0.491344774,-0.000581291,0.064028533
0.973424557,0.005719086,0.112882297,-1.79886E-05,0.091070469
0.972027972,0.003278287,0.065521066,-3.94786E-06,0.095983494
0.97882238,0.008558598,0.166576294,-7.87032E-05,0.072947494
0.983061335,0.018618817,0.343596153,-0.000418972,0.058730239
0.983230904,0.012333419,0.235375442,-0.000214068,0.057866192
0.980742556,0.005361062,0.106083684,-4.40464E-05,0.066122187
0.979020979,0.003133465,0.062690562,-1.55742E-05,0.071832518
0.986370306,0.008252089,0.161039564,-0.000128144,0.046815613
0.98765664,0.005150767,0.102185316,-4.28769E-05,0.043358109
0.986013986,0.003017392,0.060512289,-1.66148E-05,0.04921517
0.993006993,0.002959355,0.059334117,-1.02232E-05,0.021695577
0,0,0,0,9.389888291
0.006993007,0,0,0,9.368345843
0,0.001284317,0.025978357,3.70312E-06,9.390091888
0.006993007,0.001284317,0.02584276,9.04456E-06,9.368463038
0.013986014,0.001329477,0.026743102,1.5803E-06,9.342518426
0.013986014,0,0,0,9.3425382
0.020979021,0.001377709,0.027692216,-2.88541E-06,9.320928823
0.020979021,0,0,0,9.32092015
0.027972028,0.001422816,0.02863828,-2.86453E-06,9.296518539
0.027972028,0,0,0,9.296559189
0.034965035,0.001463781,0.029465914,-2.55193E-06,9.272654029
0.034965035,0,0,0,9.272691233
0,0.198646994,0.02735833,-3.109E-06,9.389518532
0.006993007,0.198646994,0.027230425,-6.12421E-06,9.36880241
0,0.2,0,0,9.389341531
0.006993007,0.2,0,0,9.368705915
0.041958042,0.001500339,0.030239597,-5.35307E-06,9.248707953
0.041958042,0,0,0,9.248740734
0.013986014,0.198605975,0.028078655,-6.11405E-07,9.342457749
0.013986014,0.2,0,0,9.342489244
0.020979021,0.198561692,0.028935737,1.01694E-06,9.320215784
0.020979021,0.2,0,0,9.320205134
0.027972028,0.198519299,0.029820762,2.54391E-06,9.295762556
0.027972028,0.2,0,0,9.295784896
0.048951049,0.001530311,0.03085405,1.01495E-06,9.223494456
0.048951049,0,0,0,9.223516811
0.055944056,0.00155236,0.031291023,-2.60143E-07,9.199388741
0.055944056,0,0,0,9.199361521
0.034965035,0.198481458,0.03057021,-2.03175E-06,9.271659039
0.034965035,0.2,0,0,9.27166171
0.041958042,0.198449403,0.031216471,3.30049E-06,9.248200275
0.041958042,0.2,0,0,9.248220099
0.062937063,0.001568507,0.031606087,3.48845E-06,9.174124723
0.062937063,0,0,0,9.17411374
0.06993007,0.001581871,0.031850731,1.42348E-06,9.150125268
0.06993007,0,0,0,9.150104498
0.048951049,0.198423759,0.031764808,5.32034E-06,9.224145238
0.048951049,0.2,0,0,9.224206988
0.076923077,0.001594202,0.032103668,-2.82085E-06,9.125900237
0.076923077,0,0,0,9.125932288
0.083916084,0.001605599,0.032358821,-2.4932E-06,9.101965871
0.083916084,0,0,0,9.101960524
0.055944056,0.198404968,0.032176012,3.88834E-06,9.199873874
0.055944056,0.2,0,0,9.199900075
0.090909091,0.001614633,0.032519057,7.14391E-06,9.076549685
0.090909091,0,0,0,9.076521864
0.062937063,0.198393219,0.032426301,-2.12288E-07,9.175041806
0.062937063,0.2,0,0,9.17504084
0.06993007,0.198388489,0.032509623,-2.72094E-06,9.150411541
0.06993007,0.2,0,0,9.150381133
0.097902098,0.001619992,0.032588824,2.28705E-06,9.053183535
0.097902098,0,0,0,9.05313241
0.076923077,0.198390925,0.032443054,-1.61689E-06,9.125892305
0.076923077,0.2,0,0,9.125878238
0.083916084,0.198400377,0.032242283,-3.11477E-06,9.101460754
0.083916084,0.2,0,0,9.101402833
0.104895105,0.001621296,0.032608143,-2.72705E-07,9.02878745
0.104895105,0,0,0,9.028820335
0.111888112,0.001618022,0.032574551,-7.95614E-06,9.00584383
0.111888112,0,0,0,9.005871534
0.090909091,0.198413038,0.03194396,-8.77642E-06,9.076625985
0.090909091,0.2,0,0,9.076568307
0.097902098,0.198422329,0.031708733,-2.68453E-06,9.053312474
0.097902098,0.2,0,0,9.053283498
0.104895105,0.198425332,0.03166307,5.92091E-06,9.029868325
0.104895105,0.2,0,0,9.029919162
0.118881119,0.001610442,0.032456716,5.30931E-07,8.980707978
0.118881119,0,0,0,8.980736785
0.125874126,0.001597882,0.032174656,5.31891E-06,8.956492627
0.125874126,0,0,0,8.956443272
0.111888112,0.198423529,0.031742809,3.78558E-06,9.005738825
0.111888112,0.2,0,0,9.005768538
0.132867133,0.001582013,0.031834359,4.0784E-07,8.932680273
0.132867133,0,0,0,8.932680405
0.13986014,0.001569183,0.031595817,-4.67704E-06,8.909036287
0.13986014,0,0,0,8.909056611
0.118881119,0.198418225,0.031854139,-5.25606E-07,8.981048393
0.118881119,0.2,0,0,8.981053157
0.125874126,0.198410718,0.03200727,5.74549E-07,8.95675022
0.125874126,0.2,0,0,8.956746056
0.146853147,0.001563763,0.031512436,-8.98361E-07,8.88420204
0.146853147,0,0,0,8.884218813
0.132867133,0.198403325,0.032149878,-1.6215E-06,8.932032113
0.132867133,0.2,0,0,8.93204583
0.153846154,0.001565073,0.031528387,2.22887E-06,8.859489555
0.153846154,0,0,0,8.859487177
0.160839161,0.001569103,0.031600815,5.83652E-07,8.835633998
0.160839161,0,0,0,8.835609554
0.13986014,0.198397009,0.032278771,2.65532E-06,8.90853344
0.13986014,0.2,0,0,8.908540197
0.167832168,0.001571885,0.031645302,2.1357E-06,8.811154346
0.167832168,0,0,0,8.811151578
0.174825175,0.001571469,0.03163547,-2.20358E-06,8.787562595
0.174825175,0,0,0,8.787569263
0.146853147,0.198392109,0.032397091,2.32294E-06,8.884087522
0.146853147,0.2,0,0,8.884121571
0.153846154,0.198389553,0.03246408,1.69431E-06,8.860027418
0.153846154,0.2,0,0,8.860018454
0.181818182,0.001569232,0.031615341,-3.8531E-06,8.763279778
0.181818182,0,0,0,8.763327953
0.188811189,0.001568884,0.031635313,-3.05111E-06,8.739086395
0.188811189,0,0,0,8.739104042
0.160839161,0.198389005,0.032467638,-4.25921E-06,8.835054842
0.160839161,0.2,0,0,8.835030784
0.167832168,0.198388655,0.032440415,-3.62925E-06,8.810962359
0.167832168,0.2,0,0,8.810928124
0.195804196,0.00157291,0.031722843,6.6138E-07,8.714031336
0.195804196,0,0,0,8.714044233
0.202797203,0.001580943,0.031877224,1.66737E-06,8.68970566
0.202797203,0,0,0,8.689664355
0.174825175,0.198387053,0.032461004,-6.2154E-08,8.786930549
0.174825175,0.2,0,0,8.786915814
0.20979021,0.001591266,0.032050506,7.67936E-06,8.664655554
0.20979021,0,0,0,8.664609749
0.216783217,0.001601673,0.0322102,3.86159E-06,8.641118769
0.216783217,0,0,0,8.641069745
0.181818182,0.1983839,0.03252332,-1.06324E-06,8.762637283
0.181818182,0.2,0,0,8.762635969
0.223776224,0.001610313,0.032381727,-2.65092E-06,8.617511273
0.223776224,0,0,0,8.61753942
0.188811189,0.198380101,0.032590104,-6.38836E-07,8.73872055
0.188811189,0.2,0,0,8.738707351
0.195804196,0.198377125,0.032643471,-2.46107E-06,8.714557306
0.195804196,0.2,0,0,8.71452099
0.230769231,0.001616745,0.032549066,-6.8877E-06,8.594339971
0.230769231,0,0,0,8.594381415
0.202797203,0.198376644,0.032633063,-1.22509E-07,8.690213773
0.202797203,0.2,0,0,8.690268186
0.20979021,0.198379219,0.03262139,8.87672E-06,8.667544175
0.20979021,0.2,0,0,8.667571216
0.237762238,0.0016206,0.032657621,-2.08539E-06,8.569612681
0.237762238,0,0,0,8.569664667
0.244755245,0.001621451,0.032690592,-3.08003E-06,8.545721031
0.244755245,0,0,0,8.545730619
0.216783217,0.19838322,0.032577876,2.13926E-06,8.642157453
0.216783217,0.2,0,0,8.642230955
0.223776224,0.198386577,0.032533318,3.544E-06,8.618570862
0.223776224,0.2,0,0,8.618563737
0.251748252,0.001620599,0.032685072,1.23927E-06,8.520951837
0.251748252,0,0,0,8.520941855
